"","Read_count_A.1","Read_count_A.2","Read_count_A.3","Read_count_WT.1","Read_count_WT.2","Read_count_WT.3","Read_count_B.1","Read_count_B.2","Read_count_B.3","Read_count_C.1","Read_count_C.2","Read_count_C.3"
"argR",11.2940888317051,11.1749340262771,11.5053037374823,11.2625113185451,11.4763867860627,11.3761813886822,11.49378347331,11.6318311489892,11.4663144132598,11.7224230248801,11.7526988647306,11.8028363111249
"argS",11.5061022087013,11.2437877017486,11.4624157906686,11.8977996948112,11.4062808222602,11.281945166575,11.9647170099495,11.6018021874769,11.74382766523,11.8494210367868,11.8366992594688,11.4646461574543
"argT",10.6427454144279,10.2371407807523,10.1353144858637,10.3386901509605,11.234689305312,11.6750534297281,10.6157775485969,10.7722482922732,9.79664224757244,9.12695827079422,9.2632561498909,9.39880171916678
"arnB",8.66158380331209,8.84244963990643,8.91144462515639,8.64399203278993,8.60402457120476,8.42986431053329,8.92309444979104,8.57220689750222,8.50546444283437,9.10228407292194,8.96432376678641,9.29403704844353
"aroA",13.5127879498598,12.2046527901619,12.7928855138477,12.5417664561434,12.8460746916625,12.647785732801,13.8726618688045,13.9212562235983,12.9251440127585,12.2594013659925,12.2747385817935,11.9580426667928
"aroB",12.5757098350355,12.6156300504423,12.4167863215993,12.7945511095431,12.6988764971963,12.5397256046418,12.8270566987004,12.7628303626841,12.6181274747901,12.4020061401108,12.5391896667982,12.2719931681518
"aroC",12.7585086674822,12.4289307180368,12.5983318942029,12.8362486959023,12.5439883308218,12.5382599774866,12.9056224496794,12.9746875987008,12.7464968471283,12.4283811603517,12.4119964681959,12.5368759054929
"aroD",10.2870180132849,9.99628372537677,10.3127013937761,9.76542121060443,9.7545769822029,9.76837901840905,10.580325785187,10.4399268993079,10.1042682698574,10.0485299002278,9.83188432045388,9.67743468909705
"aroF",12.0113246985199,10.6802539590575,10.7271489230397,10.5240967943226,10.7942530412983,11.026632036626,12.442442503852,11.8675737472011,11.3312399489281,10.7838854560858,10.9300655751962,10.4931991721657
"aroG",14.8065818613818,14.5051743369139,14.8701568231947,14.6224089879261,14.9671874978623,14.9987193431021,15.2326929492109,14.9144546761912,14.8500774632496,14.9304599336127,14.9502867243144,15.1559873847162
"aroH",11.9869606889722,11.4798680060689,10.9327058400923,12.0106694349062,11.4640950856597,11.7559658424029,12.3935342157026,11.5893472564635,11.4160525132939,11.7058688952985,11.719739097544,12.3573355307031
"aroK",11.6242115111143,11.964383303914,12.0324318907901,11.8231334516341,12.0043844313078,11.8934573663241,11.9114135637358,11.8752346324026,11.918572508134,12.1865526154402,12.2008801784239,11.6921030775371
"aroL",11.5524976615232,11.0989625280424,11.4046406209719,11.5881304267941,11.9226300730138,11.8680144895598,11.5767880922779,11.4011321559353,11.3810909883332,11.8214779783826,11.8071743935841,11.9379018666552
"aroM",8.55194367819949,8.4051992463569,8.28930339592915,8.36449523594057,8.49398890271912,8.5650053236679,8.74860451857163,8.22549884631977,8.11151580537741,8.52931924589575,8.68789135913787,8.57544753462788
"aroP",13.0028708219769,12.3248777771081,11.9793691287973,11.9984779375457,12.188167059756,12.2825544147568,13.3784456343234,13.1798512366783,12.4576596295475,11.5406348266441,11.6101027897117,11.7066311257854
"arpA",8.41773214281527,7.88094555236845,8.14924746553843,8.35578099070424,8.87445990493889,8.72200042487171,8.16771792202427,8.30027054977483,7.49899383600788,7.82794418895626,7.55906591767668,8.04025979173906
"arpB",6.5096005657671,5.86082920696601,6.16895776529548,5.73568781500884,6.26175362279251,6.57788058909172,6.31519386943601,6.09101181563086,5.55563657455933,5.99573265213724,5.86562874395363,6.63729308834637
"arrS",7.16076418493052,7.36199314967813,7.68178009138327,7.22785096845079,7.40302354407379,6.64936471320499,6.81913448013633,7.8486093946526,6.88132935250758,6.96258427677028,6.87969129495355,6.92209850801408
"arsB",7.94766178319113,8.34454816675053,7.69911343494441,7.71752142754187,7.59579610448758,7.48475913875961,7.94114196040483,7.83788963171041,7.92235734843946,7.6440378291808,7.74864010497033,7.9511547374768
"arsC",8.09830040702023,8.15269075993149,6.87758961181916,7.50528002594977,7.47614329936946,7.54209562744923,7.9907912574084,7.77559020613718,7.02790486008148,6.82428158093044,7.02562386962652,7.34612060966615
"arsR",5.75060347065745,5.86082920696601,5.78886556682043,5.49966976595548,5.47807230414316,5.38903642735989,6.12395644305729,5.70345993105033,5.83840691415295,5.81146856888625,5.8535620995669,5.16793172500873
"artI",11.1313330169559,10.7613515703971,11.0682927353789,11.4352636188137,11.2529913544573,10.7037101622977,11.4283984066687,11.4599568047174,11.2861608998162,10.7488133789223,10.73167834271,10.218153828639
"artJ",13.5184148223597,11.7665496131588,11.9094751678753,13.4963772218444,13.2056898287297,12.8705171870846,14.4720432413133,13.9427684556589,13.3162435255311,11.424359402015,11.5144045159849,12.1270398444738
"artP",10.6801328730315,10.3463173802066,10.5419745778465,11.5132312139066,11.2061225779942,11.6045376524397,10.8718100999849,10.2428595069296,10.4199581167791,11.3072697955648,11.1619180262426,11.4072049067644
"ascB",8.91138312333683,9.16354380938732,9.41275432295799,8.94053292362605,8.91114725141791,8.97871101110658,8.74447674704541,8.95263603726367,9.28222658628862,9.31764883456874,9.23703700915654,9.171236954838
"ascF",8.93341050815395,9.70216643159296,9.20413414003151,9.05529689845527,8.97239796973416,9.14818304851724,8.91577153874012,9.097416993436,9.35333258276665,8.84108967881332,9.16992780726049,9.06910594297199
"ascG",10.1728520790392,10.2338012130717,10.8855735755964,9.9647856800482,9.76372371436014,10.0243210303424,10.2324311715839,10.4493422638853,10.924606402347,10.8476179256188,10.916123778741,10.179464719822
"asd",14.6112092264336,14.4415516408124,14.611604039016,14.4174485031528,14.5096328560423,14.6113235767959,14.6550119747268,14.8392330247486,14.7147351610986,14.1194302165113,14.0458938652069,13.9021377601077
"aslA",9.10172050918079,9.1565055728963,8.73792337632709,9.2059021868989,9.03115320701722,9.22890396876074,8.91577153874012,9.01103215986403,8.9044343646551,8.7550583355842,8.90763160572357,9.67395961054802
"aslB",7.62546939193283,7.54575927056829,7.42820488590448,8.28868920690298,7.975669576928,8.07609275180334,7.01039523127897,7.29558828170737,7.73898220368371,7.53509651356141,7.7994092096325,8.1241756789678
"asmA",12.2134794925397,11.9446028700972,12.031862392818,12.2705618090593,12.0113127167197,11.7947815934096,12.4673845676368,12.245897677739,12.2770833190762,11.9576818751873,12.0548486728124,12.1142764267843
"asnA",8.73449235914817,8.7236559259067,9.6539063303059,10.6099427029777,10.2782135509953,10.3228661978263,8.1553315423459,8.81736521033359,9.8467854574178,9.51624726611582,9.56673935441775,8.78327296582682
"asnB",12.7794321596673,12.3051255082167,12.5043703371767,12.8321327536024,13.160698892933,13.2657783698211,12.8769244895137,12.915521006203,12.3564151513577,11.8377607679212,11.8525526352558,12.0120224705562
"asnC",9.2199392075253,9.06173886699494,8.90150199128772,8.77720983051218,9.17247964632486,9.22015484034967,9.14599236975736,9.42545581917471,8.7569724904119,8.827102794956,8.85313019727105,9.14637412080795
"asnS",14.2213111739859,13.8023432452184,13.4984509142416,14.0759502001676,13.8059957858283,13.7615286358119,14.8165674301541,14.045329470438,13.7060626753351,13.9496828516717,13.9303800711679,13.9065861258985
"aspA",11.101652875547,11.2127431229646,11.0749423036446,11.7489725258991,11.8761570122453,11.9143976126557,11.3021136191636,11.2303991294227,10.8577095847884,11.088991534663,11.1151197032586,11.2185429205406
"aspC",14.2143007908607,13.7183638198779,14.0779218359057,13.5939439119471,13.6159288179025,13.3646848808333,14.4119990071748,14.6441507814935,13.9813389368906,13.8819037282969,13.7488786334536,13.5770360739403
"aspS",12.5908012968986,12.2798463098248,12.4315420277044,12.7453726203433,12.6091200636077,12.4887360604554,12.6964189037725,12.8033192196555,12.9999505732622,12.5800743912047,12.5725041720197,11.9891351266527
"asr",12.332555912811,11.0447271456042,11.5854953087046,12.2798019394156,13.3784792861773,13.5909168735361,12.7207816322771,12.9133965395609,11.6143411888766,11.9475604386668,11.5640789744304,12.6574689594038
"atl",9.33748197085543,10.1913909406691,9.518986820001,9.60558110681147,9.61195134450776,9.65610117534997,9.46224716628936,9.54335523395348,10.0573400720026,9.64026056898007,9.63816809171077,9.5121240579596
"atoB",7.62546939193283,7.85508174761954,7.85156402069774,7.20859935008236,7.24459882816421,7.43517047605779,6.81913448013633,7.4396989160183,7.8533538172736,8.10473169876372,7.98080251812959,7.70082504605473
"atpA",15.1882012120125,14.8501507348504,14.5688147253725,14.3102832257172,14.2791102398138,14.4798451973901,15.207100413438,15.4620537592898,15.1636485552942,13.4416576756153,13.452293605686,13.5419625806564
"atpB",13.3519213321942,13.0006872116074,12.8150657169812,13.2751464993144,13.2946698567331,13.0525748740093,13.7745024909333,13.6934770253196,13.4573517007273,12.658039818605,12.8042383237468,12.8762315586196
"atpC",13.8277484711777,14.1903925589052,13.9327191127518,13.4451950242724,13.2347583098296,13.4572435394633,13.5609822048512,13.8353873630937,14.3697038995637,12.8827935790027,13.0298117426654,13.3284263338529
"atpD",14.3096508927634,14.3948460159781,13.919849150932,13.7765805602908,13.5393089386724,13.8883122478482,14.0395357079854,13.8811091308644,14.5781150855909,12.2852048559175,12.2402918425947,12.1553512578105
"atpE",12.1904205269163,12.0269791267334,11.9288754261762,11.737700720003,11.7062948485739,11.6562594028117,12.5886020024009,12.5484924847062,12.3003009908928,10.9803591681054,11.0828422621818,10.9009847973577
"atpF",13.0456262998156,12.7426560854749,12.9835638588317,12.3927020154171,12.5022477725386,12.3933842883473,13.3717719814106,13.4675696277834,13.3162435255311,11.8486795734401,12.0213451767904,11.935727152095
"atpG",14.4215000276766,13.9010423245663,13.6945240621683,13.4351506028678,13.2291563729387,13.5926124544917,14.0209953904171,14.2799301030058,14.4010009267279,12.4041945341894,12.3650061101054,12.2228990296998
"atpH",13.077293581112,12.7270050605343,12.8552131693115,12.4390604348651,12.5579882675478,12.7040318539444,13.2630949713601,13.4019567787937,13.0976103163356,11.7385225476763,11.7215900847152,11.8590010927943
"atpI",11.4390483072432,11.4678367669347,11.1206503851299,11.7996374910596,11.4167554745322,11.6262221925543,11.8069428171972,11.0687567150697,11.8767096072529,12.2222923225435,12.3754943950805,12.3772374040455
"avtA",12.5977136968207,11.7809219187273,11.7606908892623,13.351763054066,13.2130537765426,13.3714497657043,13.0256926319196,12.2101712311237,12.0919888878333,11.8700287897232,11.8102701920527,11.4248854410029
"azoR",12.3612734962916,11.8364704286241,11.5179660524446,10.6505779245029,10.309779134307,9.93981022357975,12.7909943714253,12.5047130340664,11.646403680301,11.5118863956657,11.0664286317443,11.2985726704595
"azuC",8.10478734826956,8.32584393366192,6.54759896275397,7.30238041275625,7.06654532201278,7.90460754468241,8.71102223440128,5.62150964987516,7.05550771014415,6.32812246402855,6.9375864185891,7.11929298263046
"bacA",9.33472614212365,9.62268406919746,9.82671056241001,9.1414628823461,9.07296468638918,9.05940920746099,9.21025324973841,9.48618160132387,10.0522203020617,9.62070410744811,9.67854021934783,9.2386559279011
"bamA",13.8091329238618,13.657508842563,13.7219681994781,13.5265281724608,13.7156816128588,13.6729448333658,13.6594797950634,13.9291638120715,14.1219518112907,13.1322692493012,13.0506588737822,12.9153850476344
"bamB",11.0572096768977,11.0906791852202,11.2954746941878,11.1193032284452,11.1388225291677,11.1773591296191,11.0361427631099,11.2704561213164,11.6910054081638,10.9451830875593,11.0657811391601,10.8215511764113
"bamC",13.0265429774166,12.9585710745922,13.0059190781713,13.6079974060606,13.2693663140394,13.1819117999999,13.1089089253008,13.0468189040696,13.34531188705,13.1139763014412,13.2477117490661,13.5481445248318
"bamD",13.9878123208659,13.6041932351001,14.096014386217,14.4971633766595,14.3607163268718,14.5624843308362,14.5564189126168,14.0717163747783,13.6898085718036,14.3931256338167,14.2244281480535,14.2643492294058
"bamE",12.1396185420742,12.4970230718198,12.3012646449999,12.0794178250928,12.155183421966,12.377079772651,12.3649197257045,12.1769065904213,12.2759857687583,12.3673957394904,12.4109771918341,12.1295790336537
"barA",11.0446174247996,10.8750422756681,10.7735346083221,11.1238000559203,11.0009802328101,10.9244209667617,11.027676737351,10.9069069023534,10.9105302023123,11.3233706366381,11.1978207897886,11.2398520173288
"basS",8.98353606015514,9.25204651002798,9.09276860693878,9.73551050240431,9.50692557663998,9.47183597096381,9.00473945524646,9.17608641169667,8.99971717533297,9.50625116929695,9.48385368048572,9.79726889960934
"bax",11.7096461237837,12.0984928277818,11.8096858747728,12.1023844148472,12.3432512838698,12.738390935246,11.9410189443119,11.6753581363296,11.653182479827,12.1656685429624,12.1526073814162,12.1308469543074
"bcr",10.4307225680801,10.5943245741208,10.7850706647856,11.2109127892757,10.9058676200365,11.0140338410598,10.8737007936179,10.5734717964093,11.2046772608006,11.1861057307743,11.22620302554,11.1638510975495
"bcsB",9.04215002419564,9.38745703115386,8.78735501982931,8.58928880784484,8.55849147348768,8.64563819973715,9.17388401772301,9.15609901167795,8.86604307596446,8.40029825282148,8.24391087909356,8.50677409694854
"bdcA",7.89623007434208,8.33210567708021,7.76643367512316,8.02847535941358,7.96301315869171,7.91910274120494,8.03878704814767,7.82708952305585,8.03742173339971,8.0575784177349,8.04268333767278,8.35007518192202
"bdcR",9.02515649510351,8.70929737945671,8.82203055670342,8.35578099070424,8.61619716919697,8.43491531851476,9.01847854142364,8.83363662362082,8.41793075864806,8.5682816570066,8.53719301759652,8.68999968351138
"bdm",8.34836693673494,7.50196949947937,8.15762791300985,7.57455561109079,7.81592195591603,7.78307720736009,7.82861579430338,8.27400929244461,7.73898220368371,7.78308607478724,7.94179244443023,7.92799029088559
"bepA",12.2172247358839,12.1688159506027,12.4899299714929,12.2477879011063,12.1534446885156,12.2085587231399,12.4257864240975,12.4554808460725,12.2310071462992,12.381988954138,12.2626413670227,12.0195716028511
"betA",10.5940299205512,9.8159720859617,9.97628339285406,9.46683141164694,9.68116935544014,9.96969445227672,10.2056611136509,10.4903971500926,10.0263453057233,8.73379543318967,8.63996772216895,8.64099876658032
"betB",11.0918942529891,10.2570174504084,10.0613417555335,9.9048317448125,10.1276507646008,10.4380042344755,11.0062917334316,11.0241678607902,10.5515620542261,9.02562312373282,9.07529733167171,9.12617060593684
"betI",9.87199866708971,8.55725428928218,9.00030341033922,9.23469947327048,9.1107334721008,9.7195532499426,10.166094591642,9.75176946634832,9.26167227194645,8.24662548963935,8.09441451891984,8.59763067202299
"betT",9.95329534316112,9.42014751507427,9.29237669558618,9.41115498704052,9.58537162523786,9.69450633235272,9.91934692283208,10.00420382955,9.8585648540255,9.3346955727516,9.4603967561884,9.64585343502874
"bfd",11.8931512186512,12.3784093398001,11.5276933730586,12.1932075963239,12.6668136785446,12.5991317066935,11.7622257616532,11.452660416328,11.4992932212043,11.410023056332,11.3062283416443,11.0124918792621
"bfr",11.5578243911114,11.7584381377344,11.9377187687656,12.0415539582094,12.7675482183022,12.2698937632333,11.4271114983906,11.795578159011,11.5142636151962,11.8521364800904,11.4858888343688,11.4051105262723
"bglA",11.0967818154731,10.8728970275051,11.278291242628,10.9767256294573,11.4824935859399,11.0465630805213,10.6169067747668,11.1658294152378,11.2046772608006,10.7525177689502,10.8134092167933,10.2394689776409
"bglB",5.7167581879115,5.9290850967126,6.06521091979281,5.62262685641976,5.82808621774119,5.99838589653366,5.40669461788969,6.01641516266792,6.45293646475819,6.38403382151785,6.1578017805143,5.85677094271147
"bglF",11.50487702542,11.830955588497,11.4875538314592,11.4259300598364,11.1980484642052,12.0206585552727,11.5592731504681,10.8215693886659,11.4456385705294,12.2795308757376,12.306190751953,12.2970575230807
"bglG",4.62995171173582,4.48335058943182,4.47245246160066,4.85703058850287,4.09293476139244,4.61115385151125,5.56722397677368,4.43992725221598,4.19418988464191,4.65150168868974,4.37627766629838,4.99545687537326
"bglH",6.72759974330017,6.28142654641858,6.37078016349834,6.0290068367455,6.1980437729724,6.1043366427292,6.57994175972428,6.20726042603992,6.20353943882247,6.7916509826368,6.61439808118612,6.74750776361217
"bglX",11.108122143698,11.0925240425685,11.5521257585276,11.1661464926546,10.8833859188595,10.6351629317218,11.4733554687191,11.4680851880529,11.6424346211547,11.5121985853115,11.4291239456195,11.5052970033667
"bhsA",11.8392449141557,12.3428140706963,12.3796706157705,11.2636760597866,11.4830474698941,11.2034854301271,11.3299240111919,12.0642265951964,12.0103067828432,12.2463244645109,12.1949706856278,12.2627698032798
"bioA",11.0984073302577,10.5943245741208,10.4279974801565,11.615757768505,11.0931136857152,10.9729640017503,11.4913227022256,11.381900783781,11.2478614713727,9.76915553702265,9.86798796551384,10.0831928518885
"bioH",9.21694916644091,9.57333243602408,9.46262843701325,9.19373154063957,9.09921728604421,9.13583070819271,8.85580995973233,9.56408891115228,9.62795542633466,9.4183656025794,9.40720377681712,9.50822646107147
"bioP",9.40472020336894,9.68025107539001,9.68031192199579,9.56269183011712,9.39600346178117,9.67329648426227,9.72776643614404,9.76785103498505,10.1875665377621,9.78164076877449,9.61356832843179,9.45657541489102
"bipA",13.7551531443658,13.2802445582536,13.2917156047366,14.3003149414691,14.1774612790765,14.0488462746902,14.3625344717201,13.9228940154777,13.9251544931636,13.9233981682947,13.9735647704096,14.0789007396848
"bisC",10.9278791799838,10.9099859341284,11.2560324964855,11.2223399973539,11.0391453443486,10.9315840939458,10.7597265212338,11.4257855171628,11.5315349726325,10.9663003458228,11.1060160183612,11.1859772458763
"blc",9.6834282867144,10.1208293861444,9.5319336379476,9.14904679962531,8.87107794894438,8.76675075861429,8.9047169840398,9.22487578372017,9.25871188518494,9.57122004068148,9.59842548068415,9.52760998129653
"blr",8.6483260568124,8.87282861860188,8.69251503843016,8.65113149119813,8.40791199614378,8.72200042487171,9.14285974143404,8.56572714070718,8.0443171651385,9.03260484438194,9.05325258803406,8.8214716481451
"bluF",9.67255676749381,8.93173182104842,9.24008150854185,9.94749460808165,10.8260360980874,11.0482116381371,9.77101535049751,9.42426259298927,9.17639457562818,9.9018405920713,9.82118161007862,10.3371747212403
