"","menF KO, rep 1","menF KO, rep 2","menF KO adapted 1, rep 1","menF KO adapted 1, rep 2","menF KO adapted 2, rep 1","menF KO adapted 2, rep 2","menF KO adapted 3, rep 1","menF KO adapted 3, rep 2","menF KO adapted 4, rep 1","menF KO adapted 4, rep 2"
"accC",12.9717306600878,12.9678140709074,11.237854918671,11.358861647256,11.1367475028385,11.2268049239396,11.2672865441616,11.2550127296989,11.0849232711908,11.3205174433021
"accD",12.3055399647158,12.1548514262752,11.8137638712658,11.8100007815246,11.7502945657783,11.8258953552711,11.6962168249296,11.6161445277965,11.7225621739034,11.7612851558714
"aceA",14.4866161023418,14.7198776814418,13.9346458166139,14.0110170662786,13.5442032560961,13.6420392786273,12.7781959616953,12.9024957372556,11.2328412485338,11.5786902530637
"aceB",15.1270712651551,15.262669345512,13.7817712193349,14.0257810852975,13.7303625555461,13.8015907942214,13.2809011064786,13.3157777040114,11.9582460877745,12.1989937841305
"aceE",14.7090978124074,14.7113703812672,14.7561549107389,14.9715202363546,14.7635791152479,14.7197359353488,13.9470968537695,13.8650780303118,13.5211784623769,13.432549303695
"aceF",13.6361962054896,13.6680487552654,14.035736308175,14.2642403448056,14.1656674266411,14.144002534217,13.6407144693117,13.5696013691341,13.3224678819111,13.1955123167989
"aceK",11.9277826922889,12.0186244644396,11.2966819025512,11.3394579887997,11.0074262797085,10.9481763540664,10.14869211377,10.3023523934699,8.81895274625849,9.12227985977504
"ackA",11.359235033486,11.4877453457186,13.5235783948436,13.6241299459205,13.9707918155888,14.1350300986886,14.3470066254212,14.2712898967178,14.3903164723162,13.3274837720719
"acnA",11.9819930324831,12.1432211360863,11.4927943400922,11.44272274473,10.9549801955648,11.0325663837792,10.5158855586678,10.5791019268801,10.1368196854642,9.78885919309118
"acnB",14.9604478952198,14.9272389415214,14.2561830834402,14.3567041874735,13.7913467574311,13.8348356017919,13.1032167250175,13.2334296771273,12.539017803956,12.4349081543303
"acpH",7.10627106975357,6.83702037176759,6.70841730007065,6.73423560719659,6.86440623841453,6.53885816389979,6.66004384628059,6.62871183259709,6.03406323415544,6.215498722642
"acpP",14.7629083845094,14.7192975808003,14.4654771353772,14.6641923886874,14.7494580885074,14.7103933421442,14.5148532025697,14.4633639568118,14.7224637624986,14.5722917635191
"acpS",8.40185200906484,8.57716504087009,8.59010545350879,8.7475091816008,8.76149388241564,8.95184704908745,8.78068369410285,8.72955529866945,8.68273289370967,8.77812749427387
"acpT",8.15237349258141,7.91971618070266,8.32453950036184,8.40908330956136,8.22395670475236,8.41888094398873,8.07050253005763,8.23510733831041,8.08941080447602,8.15397582046902
"acrA",11.0873820277938,11.0712876475063,10.9882537163887,10.9446755606483,10.7994070025192,10.8289169022677,10.5934647873265,10.5943861186585,11.0488389784749,11.1676851532806
"acrB",12.2756794134058,12.2567085019154,12.6078477878933,12.7307953564737,12.4709470177592,12.469889107309,12.2251747931542,12.1955326429061,12.3862456854287,12.511731166194
"acrD",7.54727044690309,7.84500155321452,7.64119448830077,7.62948601950799,7.72203667592495,7.45621167199226,7.78522877827153,7.88861228029097,8.05222598182183,8.01609182232412
"acrE",4.46837002765705,4.56446472343574,4.43273178884474,4.4862466906237,4.85872891920244,3.94014907154294,4.96831550585866,4.53294796868731,4.50375772422887,4.78606078304259
"acrF",7.00730197037459,7.23936386724093,7.57679493784921,7.33486570436277,7.47707336875257,7.15593124540268,7.5390890245371,7.7557545668009,7.66562571420168,7.74014487005543
"acrR",8.1888418206249,8.00606086379757,7.45465365651003,7.38431658075079,7.29708995305244,7.47992101988094,7.10517457233808,7.16534280628392,7.40272137609502,7.68228249485766
"acrZ",7.95473873334878,8.45419006481042,8.52721500159578,8.83881484317639,8.76513703975958,8.70651886670642,8.8618656219023,8.58395169711664,8.61106839510352,9.14579004026849
"acs",9.89400704833193,10.1376734157822,9.78817906366223,9.78661106051192,9.28745697254305,9.3572269393031,8.62990365553181,8.94365757504338,7.70212050672081,7.44974183192994
"actP",7.77442183430899,8.14399232714005,7.70283178169357,7.74744991454023,7.38516366179306,7.22310599501399,6.97514096522557,6.83852203495752,6.5343908671153,6.215498722642
"actS",9.2512411993523,8.94197002302001,9.05354272151305,9.29079736396181,9.27473688163514,9.44397582664386,9.26289784912037,9.32998163243937,9.68162299033812,9.68705659191293
"ada",7.13467452035006,7.15922212323489,7.66891562317095,7.74744991454023,7.58012162036054,7.46415836961186,7.56012960635284,7.58230651962005,6.87151916483279,7.04400457934744
"add",8.26766828678479,8.35004835887222,9.94493954239658,9.9221862047155,10.0799259046628,10.204991313207,10.3659675781978,10.4422004062919,10.4788113057325,10.5502188148956
"adeD",7.14401847658335,7.53210784096413,7.12462992828434,7.11800722869728,6.94408107663256,6.89826096293141,7.58086647095243,7.56167599387448,6.96489046096994,6.5363677951847
"adeP",11.3507176504776,11.3287428409956,8.78610692569161,8.77088345643197,8.92999215329078,8.98529460684228,8.33717312100706,8.43335173657464,8.94593965942539,8.9659618753445
"adeQ",4.92278186074439,5.46338961164316,5.27031817126241,4.76636601530179,6.00996269955838,4.8725652395762,6.0078464656437,6.10333804898216,5.57878432175056,5.62613701844768
"adhE",13.9984327235264,14.0132710163137,16.3723372435051,16.516702536316,16.5627177702297,16.8260737586548,17.4678849443608,17.5125188469996,17.653891170443,18.0422500955852
"adhP",10.3391018843181,10.2088318371791,9.92786253760686,9.92843388875628,10.1747071732236,10.0450540094296,9.76899764088764,9.73894833088218,7.93453562032094,9.06177067098785
"adiA",6.37233136009316,6.46546059432242,6.01134449865071,5.89710487154351,6.19692762244711,6.254653803669,7.04662417951054,7.07099708365233,6.63913437262669,6.56008992793471
"adiC",5.75928153189739,5.41644866382044,6.5821466791808,6.38919550620949,6.70566273451514,6.03450334793074,6.6203082465379,6.66805689035742,7.33454810682974,7.51753241671518
"adiY",5.51479929370661,5.75283631913675,8.44953132654405,8.09756218630042,8.20261111613901,8.26390417765549,8.93336313578589,8.85334323588083,9.87486678838806,10.1741842742593
"adk",12.5338073375014,12.6469709528595,10.7262989137554,10.7012937156154,10.8864131266719,11.049789978604,10.8083222240373,10.7548893866672,10.4831793372677,10.159824906125
"aegA",6.88988618481781,6.46546059432242,8.42943792691033,8.25842333967588,8.67117625348008,8.76867614145303,9.50772987756142,9.3033555944117,9.75137206201764,7.77075150166943
"aer",7.34365316835866,7.3517538239387,6.47552959074997,6.6144591295902,6.76545390671186,6.42866446252024,6.74865774509115,6.54659263145766,6.73668392558217,6.48769819448768
"aes",5.87830625258544,5.8942795744527,6.68131050688041,6.46061504745751,6.80870568587858,6.44494148630189,7.23314264185924,7.21910384039664,6.98483608849016,6.74717223733076
"afuB",4.39588031908676,4.22981826521331,4.92275081999128,4.76636601530179,4.42845553006574,4.97279635673567,4.87405295365861,4.87083931060685,4.97247064122249,5.42838687406227
"afuC",5.28813747371553,5.15278592681218,5.71822558562863,5.29621341375468,5.70325080576024,5.44914345690446,5.707733333142,6.00333652990709,6.1811748711963,6.37165639621388
"agaA",4.6000650695833,4.81996122742421,5.30782357250674,5.0590653713415,5.07756283235253,5.19296052973341,5.5722071895299,5.35229691980923,5.37497523540812,5.25804405024355
"agaB",4.77246306652294,4.08643273995149,4.43273178884474,4.68046947925711,4.59087011957127,4.35341392044401,4.77181864225083,4.59668009364947,4.50375772422887,5.06195851595477
"agaC",4.03555902083109,4.46448199664062,4.35271897805219,4.37421492809615,4.7972904377706,4.50779994945246,5.32219534476639,5.13420147278249,4.92864692094412,4.74094355112672
"agaD",4.71781395914052,5.092934868681,4.43273178884474,4.10262201297897,4.59087011957127,4.50779994945246,4.92209131971918,5.44909436163058,5.34313352593933,5.22736860041362
"agaI",4.77246306652294,4.89410179123003,4.76237986115609,4.84641231979171,4.91718761530422,5.02001402156046,5.2873456420869,5.05242938390219,5.43644859038747,5.06195851595477
"agaR",9.39269186567688,9.21650525262489,9.61406154463572,9.63695835300056,9.43423095776476,9.50865410171247,9.44326022682157,9.40317879399936,9.67552817330245,9.82813453092479
"agaS",4.13987687975386,4.46448199664062,4.57652373199764,4.37421492809615,5.026362682329,4.06340325719611,5.38924057302804,5.09397463850183,4.83598059262307,5.0261251057991
"agaV",5.13852947529221,5.20996404372579,5.01901987242586,4.9214575377575,5.12676933556281,5.34540036611554,5.85439043952268,5.75410011818103,5.46615142252468,5.31731054820807
"agaW",4.82468949714951,5.46338961164316,4.97182112533432,4.9214575377575,5.50155192322466,4.97279635673567,5.38924057302804,5.50992497490695,4.68189514045082,4.78606078304259
"agp",9.36509187275439,9.31502889412896,9.53919416189381,9.51494263196426,9.86596026091132,10.0183806755532,10.4987691390774,10.4599247400638,9.96132268572332,9.63955060150975
"ahpC",14.6621890206143,14.5021994601652,14.4954861490183,14.6434557069129,14.5275616880081,14.5539046759133,14.3124300792531,14.2512070325278,14.2882413203928,14.3940801457106
"ahpF",11.4826824514843,11.388343674541,12.0890168730051,12.1739067123946,11.8114505225346,11.937940631513,12.0776697211387,12.0781315920096,12.6979685818385,12.9082907419929
"ahr",8.80260824152033,8.81301940562587,8.7892631234189,8.78472823516474,8.92674309960075,9.01798381768375,8.78068369410285,8.9141769630525,7.60266323216564,8.10680411995124
"aidB",8.57366895843121,8.44859771699996,8.50818315150332,8.25842333967588,8.09086251448963,8.18928407118074,8.44275600526313,8.50703124428357,7.28723004011233,7.65519129076996
"ais",5.28813747371553,5.63626755980864,4.35271897805219,4.9214575377575,4.7972904377706,5.10942715688043,5.01287410785708,4.76875556945092,4.7355409785042,4.6940127793115
"alaA",10.541094253474,10.2970040861943,8.94170206955149,8.8520252769399,8.69429171426536,8.9001742495908,8.87589331448201,8.8729792674685,9.54788928439757,9.65601523672373
"alaC",9.318570029556,9.48848929340545,9.48768011722326,9.62161654410754,9.34456625973044,9.264924180559,9.23487581805054,9.41087397734705,9.24039750286579,8.90066431208416
"alaE",4.53620869668883,4.89410179123003,9.15488504549748,9.20074243653497,9.06910300762963,8.87956827372396,8.2188376813805,8.01023244167053,10.2145363251781,10.1443490412012
"alaS",13.4117074883805,13.4019083589608,13.0185270268289,13.0470319816334,12.8300878969608,12.8314797157722,12.6630308151915,12.7344699232229,12.4923274526992,12.5326843243828
"aldA",11.4609666372374,11.3072868887131,10.0773153103916,10.0131737789061,9.67976001952207,9.71376762142421,8.8618656219023,8.92765201362453,8.15225926200782,7.78581396439216
"aldB",7.35173293042029,7.21314490455054,7.54721949565337,7.40841725582992,7.9441998461757,7.94465744795654,8.75662366412472,8.83056960379809,6.63913437262669,6.23043320589372
"alkA",6.87871736721644,6.59361081601806,7.4224230185247,7.24399883302925,7.28696159550206,7.18510696707678,7.08592275777287,7.24524636390091,6.86075730358788,7.01865427454389
"alkB",6.14701266500272,5.78958390292926,6.17719070341183,6.0911533200765,6.28181606962027,6.13888001877494,6.41856642407015,6.24980753290511,5.75580965774636,5.83861060534748
"allA",5.80813388519533,5.26471905632962,5.57480975166354,4.68046947925711,5.7341371046778,5.30892577811696,5.38924057302804,5.80289542189623,5.84754453040813,5.45476046601307
"allB",5.92318148433915,5.71507571866522,6.11728114142833,5.75075885411381,5.90614313942459,5.87382808234544,6.20132615790674,6.122506464031,6.19852238650574,6.07340410940547
"allC",6.76193796534892,6.9995205938778,7.24942368715505,7.33486570436277,7.18153571119468,7.47206132518201,7.23314264185924,7.06121121496044,7.74938243983304,7.75552961093488
"allD",4.66046115343216,5.0301165420023,4.35271897805219,4.37421492809615,4.73249547768183,4.50779994945246,4.77181864225083,4.96496806048446,4.3662454832434,4.74094355112672
"allE",8.25911982949362,8.47634490989041,8.4850080986811,8.42095508819743,8.3983565186624,8.58084846911614,8.71352743088878,8.86179144736132,8.9710438235001,9.17655232831802
"allR",10.644736421563,10.7486174292874,10.6327974972406,10.5689245930499,10.3786537091004,10.2821344170163,10.3459571033663,10.3401177539806,10.336392744559,10.2238056939041
"allS",4.46837002765705,4.46448199664062,4.87163133883601,4.68046947925711,4.85872891920244,4.76326688316726,5.54339480299055,5.31838877450536,5.207416795995,5.0261251057991
"allW",3.77185561238404,5.0301165420023,4.06285853020936,4.58760478740007,5.026362682329,4.26639775843677,4.92209131971918,5.31838877450536,4.88319843871399,4.6940127793115
"alpA",4.31785805645897,4.46448199664062,4.6419050710222,4.76636601530179,4.91718761530422,4.70457446633761,4.46782663963074,4.46524405993792,5.17114887889066,4.59395204065442
"alr",9.32267551349094,9.67955056360365,8.96421660899635,9.2712655246671,9.13251985592204,9.07605457909139,9.34786878147069,9.31979894106901,8.88648530790112,9.02420758934544
"alsA",5.21549576636823,5.26471905632962,5.10839815505543,4.9214575377575,5.46479292509664,4.17063462688673,5.85439043952268,5.72903527044089,5.31050261887336,5.34596807889316
"alsB",6.45022584801277,6.44292795630966,6.42725929344603,6.15026381772827,6.36187361788608,6.39553707960059,6.82045629986608,6.88370266218055,6.50695024417292,6.54827846372422
"alsC",4.03555902083109,5.36778785505696,4.6419050710222,5.18309758478626,5.50155192322466,4.8725652395762,5.73329163313071,5.44909436163058,5.13382712187924,5.53089520122939
"alsE",5.90092585658223,5.8942795744527,5.96660581516569,5.9648438063907,6.00996269955838,5.63521405014738,6.08848082553521,5.93969408213413,5.99472730969758,5.87742536067814
"alsK",5.45388640996513,6.05288938486488,5.82300974621083,5.4968423263476,6.19692762244711,6.07719482216096,6.04874660905555,5.91781414064777,5.82517806869572,5.75753504265587
"alsR",8.67672595136445,8.56170754870945,8.15376290337091,8.19067971467968,8.44907682910818,8.67611349042607,8.72597267356684,8.89509777315958,8.59500617447849,8.41822830212091
"alx",6.04970236549949,6.69221709133428,6.30776827565726,6.23450039505796,6.45595283496154,6.17854265053391,6.08848082553521,5.98244475064793,6.26584514904516,6.50002323860789
"amiA",10.0519419178266,10.0444125832802,9.59254848975206,9.63186252698594,9.55907018170413,9.71874675596512,9.44326022682157,9.3461258561247,8.97601262751578,9.04519665670748
"amiB",9.48899099648313,9.39567665459735,9.45427527279747,9.42057974481063,9.3542714979916,9.37415782765113,9.49688060522765,9.34411768387427,9.44952174533355,9.56449579781115
"amiC",9.17381222415582,9.15947479701484,8.74117884624974,8.77088345643197,8.81870758906182,8.9147145529041,8.84485021320873,8.83915192917881,8.74227897687742,8.56500895967011
"amiD",8.92379189343459,8.86850599546693,9.76111601262947,9.90116296496965,9.4881174965411,9.73685792505498,9.3008200509665,9.32388064927959,9.07427237130813,9.33322348659981
"amn",11.5542501404212,11.4972512882771,11.0161245294548,11.0610763411253,11.0823201316252,11.1655275515414,11.038319726215,10.9874930464589,10.5793423105826,10.8314112272253
"ampC",7.77442183430899,8.10895619051754,7.27674175769703,7.10329859611097,7.66849970524691,7.91600802303829,8.34929398384177,8.26515369515865,9.24246067623232,8.1227003443532
"ampD",8.15698285962578,8.04365905173838,8.90725700093763,8.59869632547418,8.75784149452224,8.8526346160606,8.77470622889386,8.79277755317151,9.2111987891028,9.05557771925118
"ampE",8.0910690420949,8.01365947491591,8.81736219431945,8.76157917797729,8.90709350171452,8.9001742495908,9.28619078839812,9.38180285053595,9.32655193748464,9.14384543252257
"ampG",9.32267551349094,9.31502889412896,7.53220025919138,7.57732600706218,7.63698744914031,7.67734327315854,7.94294809967842,7.73748415374477,7.81193108499896,7.61075439104405
"ampH",8.90200383428097,8.84316188788284,8.046992384042,8.3231234618335,8.14222507350162,8.51364991334224,8.51267400138109,8.49259364983576,8.41640037319624,8.27269811701832
"amtB",8.01692901737946,7.68281391704867,7.06314712851788,6.84471173434852,6.80870568587858,6.49267823596105,6.78500918890406,6.92749678963496,7.54353732336282,6.97537858996318
"amyA",10.8668973237912,10.484837567447,10.293829367786,10.3176484376149,10.4254334091216,10.4651035426119,10.2852554760932,10.4080082724592,9.04619993258489,9.59185350144005
"anmK",8.84033116134091,8.88101290884913,9.22414562419795,9.2712655246671,9.31753509729858,9.35082625916172,9.42047584751218,9.39155848171348,9.60030788105807,9.43373169811967
"ansA",9.85910357866729,9.89213836016035,9.28800251604693,9.26469568054013,9.41117012390744,9.44397582664386,9.34383797456771,9.50554967923427,8.9710438235001,9.0903245468473
"ansB",6.55254038800703,6.50947749076845,8.7892631234189,9.04842163302194,9.54854158482406,9.80086363072015,11.0457819239168,10.958912124897,12.1702917529037,9.18414144607854
"ansP",7.68781947107546,7.91160358256609,6.45962178989265,6.20697971894082,6.45595283496154,6.41219784720462,6.25451605777286,6.42913247021067,6.10955355784761,6.24521057604711
"apaG",9.13931191169002,9.15947479701484,8.72478759794921,8.8432317848859,8.76877101312942,9.02871757995716,8.81020479864083,8.92765201362453,8.4273288139969,8.72967499185766
"apaH",8.78485905403014,8.63246503045799,8.42538540204703,8.1975992764491,8.16447770873118,8.38167149457261,8.50185736723783,8.3636567775788,7.91912387503871,8.02457869023186
"aphA",6.99701769236673,7.18643722299641,8.60092439056736,8.72374963666863,8.94612849527046,9.06044761384118,9.41280035808886,9.33403466283581,9.20486425668247,8.39224256470125
"appA",7.86740338730055,8.05106226951917,7.97669491914714,8.13409266999327,7.93775229328444,8.13066686017622,7.97981738915142,7.98980588027534,7.5962125661108,7.77578987093423
"appB",7.51167770013227,7.64414551181495,7.11456446589675,7.30948594617336,7.36605370216293,6.87453491324347,7.1705873322665,7.34529502502152,6.60075553975671,6.92165611348207
"appC",8.22440943510045,8.04365905173838,7.50937276768278,7.56666287688101,7.59659992084268,7.39931784126071,7.7119547015782,7.54775586142079,6.61366405160412,7.11746668749073
"appX",3.9157355088554,4.22981826521331,4.26574673107949,4.4862466906237,4.23567670835831,4.57732673298441,4.3173683370463,3.91380390005793,4.68189514045082,4.54035319381446
"appY",9.60981820942537,9.71955213920909,10.7961840592789,10.3873364803481,11.3119137393106,11.3713408073668,11.4768530069106,11.315698430264,10.9380180368798,10.4663574757711
"apt",10.7398950770814,10.6655349099853,9.7020728944459,10.0537472144346,10.0988097821248,10.115960069999,9.95223544757345,9.89110685557723,9.56117361251926,9.34342599531788
"aqpZ",6.79798703452535,7.15922212323489,7.61292814775125,7.6396946241428,7.82347803580549,8.00030008383294,7.7056765851317,7.7975039536184,7.64077072673344,7.38520677814452
"araA",5.75928153189739,5.99160106635496,6.47552959074997,6.1210208394458,6.65911071871895,6.50823937943161,6.96463088198412,6.93823862033711,6.5613104033602,6.67309500042953
"araB",4.92278186074439,5.36778785505696,6.03318552491838,5.825875683484,6.10656943274043,6.11861921284591,6.78500918890406,6.99076863911108,6.2156580223402,6.15411849047969
"araC",8.33021409730106,8.68572145111276,9.00821765961511,9.22463538962621,9.14375642960143,9.11686571770972,9.50412251379062,9.55326437461997,9.07658725706307,8.66875574897598
"araD",4.53620869668883,4.7409075580374,4.8182556365252,4.76636601530179,4.91718761530422,4.50779994945246,5.38924057302804,5.89558285350415,5.40606792101941,5.60294831764149
"araE",7.48255444704393,7.37557691538316,7.55467063336385,7.72844923036997,7.56345213654888,7.67049508633514,7.89962166202101,7.9794828548273,8.28237177908702,7.98163493187334
"araF",5.544248630921,5.71507571866522,6.13753720534361,5.89710487154351,6.45595283496154,6.05601245423628,6.32244390171442,6.62871183259709,6.80569526764887,6.16971731919018
"araG",5.96664810146122,6.02258245777285,6.30776827565726,6.46061504745751,6.5779664366343,6.50823937943161,6.79692311119517,6.75583840755148,6.65170033839084,6.59494554388781
"araH",5.94508510856172,6.0825515155551,6.65367701755164,6.97984616160362,6.65911071871895,6.49267823596105,6.88881191239335,7.09995941789953,7.25479427822387,7.10146458472111
"araJ",7.72557520277936,7.48909861131637,7.92593471422261,7.57732600706218,7.74438457612086,7.65670005226553,7.64133972563558,7.71897860583064,7.60908506984569,7.80565496376523
"arcA",12.6741438701745,12.3909821479204,12.2151898874003,12.4220874138157,12.5548672706121,12.5493556048762,12.6958113729491,12.5930548830633,13.1444614352292,12.4679182266755
"arcB",10.0118266845611,9.97417945902203,10.6044189393332,10.6044739844302,10.7293611999928,10.8645436990065,10.8550853559033,10.9894212799477,10.9990748619315,10.8630723361879
"arfA",6.33992919806924,6.19528004775726,5.9436841314804,5.67128162911364,5.63929686935637,6.09806053735757,5.5722071895299,5.75410011818103,6.0723187952772,5.79867063765537
"arfB",7.63588467148296,7.663609738884,7.70952004344265,7.61920438122646,7.72203667592495,7.98934231832534,7.74294055830314,7.59589744685412,8.13902074464995,8.07447527719386
"argA",11.9705935005525,12.1445180302786,10.1180358253319,10.0745530889941,10.1747071732236,10.3963338246187,11.7847243127024,11.8140776014751,10.8722656109663,10.3814497252326
"argB",10.616592948525,11.0279087011447,10.2949397075442,10.3192342043045,9.88784082798966,9.87261175875298,10.4629860282017,10.5171837886022,9.61312018239981,9.05764499325137
"argC",11.3859614419679,11.5543096088728,9.4281979281302,9.49823860131142,9.73651770848425,9.98295120674177,11.578104118479,11.5947715873588,10.6219564866899,9.94216413235743
"argD",11.3751326043919,11.7183129334829,10.1441472533735,10.128008459894,10.1964492561797,10.3338886330408,11.5073509393684,11.6265069295915,11.0411570837071,10.3756627191308
"argE",11.1278229893138,11.0902559802491,10.7820001956019,10.7999941186945,10.6858329824497,10.8150361581954,11.1353588542617,11.1323980275765,10.9025843652879,10.9924072268312
"argF",11.4308605317999,11.4441760287687,10.4534947638795,10.2806862334595,10.3413264172686,10.4512105632113,11.6191149227873,11.6736378897901,10.6084244309398,9.71613599329219
"argG",13.3786976091292,13.2917051190456,12.4106940733272,12.4422379204851,12.1354215620076,12.2024630235065,12.8135964740092,12.8196637946228,12.3086320039491,11.8123627814836
"argH",11.5375714881879,11.6438465666696,11.3392795739734,11.4192556969842,10.9581653966934,10.8993118303933,10.94096486767,10.947716051279,9.63212773285253,9.57463542397048
"argI",11.0921990502295,11.1116330161369,9.80074102651346,9.2778055744714,9.61463347374705,9.60143723934758,10.518569682656,10.6186750357694,9.74847172167021,8.73485262936797
"argK",4.87472903299036,5.15278592681218,5.34428545161829,5.54261110269998,5.38808800527424,5.38089193754367,5.707733333142,5.44909436163058,5.60553015955098,5.42838687406227
"argO",7.83323573558675,7.92778329891163,7.92593471422261,8.06765544672955,8.07919544561154,7.73755184129893,7.25913808685354,7.06121121496044,7.54353732336282,7.86831091481168
"argP",9.61317385666924,9.40147493134817,9.72202368465178,9.62674863355636,9.63268887952408,9.74012657116666,9.57632807661592,9.45806039369159,9.68162299033812,9.74976339640641
"argR",10.5646816062873,10.4149065296711,10.2487000653188,10.375190993899,10.5222261466355,10.5040760349172,10.5634518794771,10.4902008234133,10.4840513586929,10.3839227816525
"argS",11.3932984109922,11.3491346174022,10.4771647639432,10.4305260172779,10.3510521176363,10.4482160086354,10.5114008906724,10.4185421145135,10.3198814484817,10.1817845564568
"argT",11.108338769635,11.0575845001906,9.9757317819548,9.89692129675554,9.69702305680536,9.66816460963624,8.96257633611545,8.92765201362453,8.63325895746525,8.83709105758689
"ariR",6.67409501584786,6.69221709133428,5.06450082183861,4.76636601530179,4.91718761530422,5.02001402156046,4.71718693697255,4.53294796868731,4.78682634546034,5.19594932567554
"arnA",8.12910270863226,8.1018454867099,7.98222599826066,7.8388608625989,8.09666078566832,8.10552080787188,8.1042817520451,8.22203594231196,7.75518243490709,7.9728902617516
"arnB",7.96529218726325,7.92778329891163,7.80002907340701,7.54509620383343,7.8094171567623,7.83873474568241,8.02587396077406,7.98980588027534,6.89280242430376,7.40487379566514
"arnC",7.12526918193916,7.11740442552788,6.01134449865071,6.20697971894082,6.47404010609215,6.56882965445652,7.10517457233808,6.83852203495752,5.46615142252468,6.31685440529309
"arnD",6.56657193457249,6.32453759396878,6.42725929344603,6.52860216934738,6.50953580673577,6.47694420141289,6.80873826713449,6.80367183488102,6.58772859114396,6.65120167141298
"arnE",5.35695318446353,5.31726520496379,5.4143173146279,5.29621341375468,5.12676933556281,5.41545606047423,5.13777727189907,5.41760673037673,4.78682634546034,4.95121682967597
"arnF",5.17758840558889,5.0301165420023,4.87163133883601,5.24088707288097,5.26397491261068,4.97279635673567,4.96831550585866,5.13420147278249,4.56637156452981,4.95121682967597
"arnT",6.52405378723572,6.34902347862396,6.32547074340456,6.26149230388141,6.65911071871895,6.36161398640758,6.66004384628059,6.76794816290017,5.93355360578059,6.16971731919018
"aroA",12.1336705688445,12.1453819791722,11.1380670442594,11.2391585173794,11.1423590446679,11.114811645041,10.3489764272592,10.5816605640889,10.9818921360088,11.1430780093548
"aroB",11.7566794369353,11.9246273002359,11.4669213748092,11.5872633244158,11.5234376226871,11.6765338833556,11.527922675564,11.4561746357689,11.5546673891962,11.6061324296371
"aroC",11.2054550306996,11.3317820928943,10.7596554271995,10.8067923397104,10.7330849189301,10.7916005989651,10.5512696712105,10.5893093594944,10.2176853955259,10.276221122259
"aroD",9.48350088000144,9.25224069286927,9.4992877395081,9.23811284753487,9.2899875825124,9.33361758306696,9.22395144591685,9.19164508625768,9.30499756449464,9.36194517519618
"aroE",8.17981095160138,8.30123145112301,8.04170510312431,8.18372674564948,7.85119406896703,8.14554636899153,8.28764334535504,8.19553177451467,8.48773819103002,8.39224256470125
"aroF",11.9790703163267,12.1288778202988,9.70541724866918,9.7541499223447,9.8385665642647,9.98433009177285,10.1076851046112,10.1771063614466,10.6148082719328,10.3656878046622
"aroG",13.107137814747,13.1348116184863,13.2889377015578,13.3185998717298,13.376376447351,13.4636117644491,13.4234131450882,13.4503075657755,13.1050442487464,12.9594808487677
"aroH",10.8241050454056,10.9149075516129,9.52979229890919,9.48133884075251,9.4881174965411,9.5613459882695,9.58659795720386,9.45620228286914,9.73827435628692,9.80001390007276
"aroK",11.6557621616206,11.6235288290324,11.2355437283008,11.2035412412211,11.2213649675834,11.3182071499044,11.0630450630386,11.0399125183105,11.3584595236477,11.3097193151533
"aroL",10.4025295358232,10.4163388935397,9.15243638839639,9.13021111021822,9.30006584873876,9.48741532915235,9.45451884363836,9.55326437461997,9.8067933880703,9.86754738507755
"aroM",8.49214428016921,8.58228091466044,7.95435555908764,7.81204235536671,8.01939824708636,8.0057478421161,8.39288455627501,8.25235335582054,8.2499031201811,8.14622040381083
"aroP",12.8438669741692,12.8987889437769,11.8703487522939,11.9974672895273,11.8835835554969,11.8909300740235,11.9735995859872,11.9839170067923,11.6908122277742,11.442182180894
"arpA",5.39005794987412,5.092934868681,4.57652373199764,4.58760478740007,5.12676933556281,4.8725652395762,5.48384932653103,5.35229691980923,5.24269427315862,5.31731054820807
"arpB",4.71781395914052,5.31726520496379,3.59614662182949,4.68046947925711,4.33674348324348,4.43346619967011,5.25154115828615,4.91880888315628,4.56637156452981,4.59395204065442
"arsB",5.90092585658223,6.32453759396878,5.84800315527706,6.02943010866121,6.15247718597821,6.30914893548069,6.27180786266312,6.23231363419285,6.42128569945269,6.56008992793471
"arsC",6.67409501584786,6.22210001797136,7.07357946297479,6.57217994852191,6.28181606962027,6.52363145640779,6.50856531954002,6.4594237716558,6.95481226117535,7.30372653274231
"arsR",5.60128405526294,5.67624158995198,5.63400539325965,5.4003204550514,5.21984017388033,5.5453912101232,5.65513396050107,5.24782083028629,5.68274078181451,5.77825696168651
"artI",10.9435312100363,10.7565553754933,10.5138656359178,10.6605925341267,10.688712165853,10.7589435748386,10.9978560308703,10.9095292532763,9.93732713623345,9.68438370668446
"artJ",12.5575124187099,12.6524509624465,11.7812535548163,11.7559938996361,11.7838917085005,11.8544502738791,12.5913274247466,12.5609990908092,11.8303743822196,11.4134205773394
"artM",8.92918784695779,8.94197002302001,8.33753808839885,8.3231234618335,8.37469805628917,8.4270208159407,8.66910291025221,8.75093895399109,7.55688830155869,7.5115001862766
"artP",10.1278006754827,10.093588291572,9.44229813683643,9.36638223924616,9.72907782169008,9.8133308732627,10.3866840549329,10.3002825828137,9.62581967355031,9.20480790181064
"artQ",9.05050562190986,9.31195356824766,8.53475791827025,8.7893137706153,8.78680472606848,8.72973190086289,9.15430821859317,9.2399672556823,8.18697828225151,7.94185859468479
