"","menF/ubiC KO, rep 1","menF/ubiC KO, rep 2","menF/ubiC KO adapted 1, rep 1","menF/ubiC KO adapted 1, rep 2","menF/ubiC KO adapted 2, rep 1","menF/ubiC KO adapted 2, rep 2","menF/ubiC KO adapted 3, rep 1","menF/ubiC KO adapted 3, rep 2","menF/ubiC KO adapted 4, rep 1","menF/ubiC KO adapted 4, rep 2"
"alsR",8.15185320614956,8.27786402858479,8.02721061579329,8.00107899716552,8.18147417764403,7.92908425090544,8.35408373747639,8.16284855745688,8.08465449378182,8.12668767955852
"alx",5.65923480644537,5.36414578004901,4.99360304452807,5.03787528965707,5.20487838825443,4.37868810069755,7.29282353344656,6.99638296182436,6.55573692212377,7.03254039247741
"amiA",9.54257851150008,9.65663758382817,9.0165978934382,8.91491103958501,9.01980933439117,9.082785994617,9.39176070668444,9.37055945995474,8.96441331131599,9.14859959654951
"amiB",9.27580357411777,9.23300904768563,9.03271907222661,9.0115314867657,9.40134458466726,9.2714515728685,9.3456194167859,9.21219901476024,9.19630158541757,9.33897595006916
"amiC",9.12595285260922,9.13776166171128,8.89840467573715,8.77983940653298,8.93727436529184,8.89056848113606,9.2128195473269,9.05479683362138,8.9367054976462,8.78010740527498
"amiD",8.690065539534,8.75076708968356,8.88662626243872,9.03544977631512,9.13400973689286,9.35528731192399,8.54393302595897,8.59034185804745,9.2213979286826,9.212215053707
"amn",11.3293220295959,11.3037803822359,11.3429386850567,11.337535765293,11.0631478036563,11.0853255420561,10.3592284172545,10.3595190029923,10.2013130397438,10.0890117056756
"ampC",7.49255950230271,7.62986782304233,8.52949115479844,8.78690193676024,8.59840123266207,8.68780130649217,7.65524639164412,7.71607421274881,7.44350716038576,7.42788965085136
"ampD",7.81990318453923,7.97552406556082,8.72736016827249,8.71096250780167,8.66070013944219,8.54879601248061,7.93000639475848,7.57172385163551,8.37008116917948,8.36564323439367
"ampE",8.05760160771161,7.90419814168692,8.81074895613908,8.93412371901266,8.92463522264215,8.81168933309807,7.81518280418557,7.96754774716546,8.46365906131564,8.53571533584756
"ampG",8.86443153465484,8.81375021790206,8.03789986341281,8.30646421007342,8.03039867427851,8.11890228179759,9.37023086569802,9.22130000816308,7.2618833190046,7.57877924543537
"ampH",8.74250421575084,8.68490819518957,8.31775300267019,8.48643207721694,8.26406206864831,8.31957767124809,9.18225810556867,8.97094880315976,7.82734746194616,8.07463460859196
"amtB",6.52256949120379,6.45570511177671,7.67674567515262,7.58104062819837,6.31642175979419,6.42408173846434,6.29322103468517,5.93869863231913,6.21467924407566,6.1425299801415
"amyA",10.3499828264528,10.4605315613308,9.91015702116328,10.1209923144164,10.4945235884871,10.4380344337202,9.14787543200864,9.38142595167267,8.94831516045441,8.94863541474921
"anmK",8.72421331546495,8.53557521466169,8.95871135920237,8.67715209904857,8.89578566525089,9.04387392859852,8.78266351009012,8.72013645326225,8.84279333838881,8.83328672603355
"ansA",9.45655722676492,9.56133132798234,9.11325765402237,9.26773994577731,9.29242568454,9.50066978910709,9.85598001825445,9.79709553553239,9.05310816674818,9.12533469522688
"ansB",5.85148387509202,5.96494805930653,9.82168993955109,9.91723848621842,9.45945470242158,9.41559060918096,6.83930297453844,6.59083393531743,8.85023842404554,9.09299281577744
"ansP",6.38955163172636,6.38757293139336,5.343876984586,5.37512281768117,5.4366786470266,5.73815641352711,6.98810148726281,6.66388485684957,5.65792906164185,5.66724052088737
"apaG",8.79310345533436,8.87409825980319,8.8895798934153,8.72573870304281,9.07232089096189,9.28402871613178,8.59587219268111,8.46313141340556,7.8912993632832,8.16037468381487
"apaH",8.35571745137961,8.26368635303541,8.53704566361703,8.48208721275118,8.80560501327661,8.99115521829409,8.34858928565516,8.45286514363295,7.62808479461575,7.3424160499133
"aphA",6.46496031649089,6.55222068431435,7.76945826298137,7.51451791885899,7.54394592080508,7.61411450342168,6.42442758011447,6.34643729110244,8.10554399057366,8.05237896967178
"appA",7.66229825380379,7.36352822128451,7.41497372978659,7.69806040153438,7.83485916455442,7.75931137524192,7.39231729001317,7.13127576485116,7.46306475984588,7.54729343818391
"appB",7.02921753969832,7.30010499626204,6.31209647750591,6.6717071553942,7.48490045818133,7.40737610204877,6.22284761147723,5.5716011415085,6.18356166169275,5.82277813108028
"appC",7.86512536217819,7.64453216128043,7.02140651498297,7.14835084654523,7.71519069924907,7.57370424753204,6.33829698150522,6.15694588051083,6.62684384181279,6.34663919025907
"appX",3.64887327881118,3.53861144812106,3.04384292894708,3.14050859378902,3.83551063206092,3.42155647161402,2.0742348557499,2.51067464030944,4.22436962957511,2.71923982393463
"appY",8.5654639059371,8.90791642796898,10.1751397326556,10.3764246263422,10.5936606543339,10.7099111302844,7.64631669514971,7.9236154114699,8.81769517925314,8.86683091461718
"apt",10.2744782520065,10.2174116766946,10.0539987726427,10.1097711635928,10.0129789580979,10.1516001818942,11.0520358369592,10.9092165597074,10.9526258601287,10.911443391744
"aqpZ",6.73241888491924,6.65721683358696,7.05337153748394,7.22316385896515,7.63210809582238,7.48206000433178,6.12332766374987,6.39015746883264,7.52640539175117,7.1121735219088
"araA",5.63329176888271,5.49961004003787,6.04149344519621,5.92939280376489,6.03977254555578,5.71354014597881,5.70822233599389,6.07892682011555,5.99924905023051,6.01933801330906
"araB",4.55289306605493,5.32818542906177,5.15990988385152,5.41220988579812,4.7088545225423,5.31564404441774,4.63461473624718,5.07737835791118,5.68041100192316,5.54485271275101
"araC",7.95675872347933,8.01555826497081,7.86859602297806,7.72772627143539,7.82808805822373,7.65987200989925,8.0966012489243,7.93840868613092,9.0138688033789,8.73331065098994
"araD",3.93493715279537,4.1538980849236,4.26092763051127,4.65925126485061,4.13182605303223,4.24654583527222,4.48130922513228,3.76364488056219,4.09508574561916,4.8316591601365
"araE",7.36455574041035,7.06958532913498,7.03214044153286,6.8305612139306,7.37769183392295,7.11992929411588,7.00217049769052,7.30115278123714,7.7445342627493,7.7925901903065
"araF",4.89728692014349,5.17459772110584,5.23634870132561,5.41220988579812,4.82276848098077,4.94394150828755,4.70549512109317,4.9066975738231,6.16774714509705,6.25601181925319
"araG",5.63329176888271,5.21456278043299,5.88438196645469,5.67878990116036,5.66695111116973,4.94394150828755,5.56373075671482,5.22987940276601,6.16774714509705,6.10839411748854
"araH",6.00091965876968,5.681516607574,6.04149344519621,5.85060887859234,6.17408057377206,6.5122835512281,6.14885956358979,5.90893656416085,6.61523359958875,6.4319027994271
"araJ",7.26683224871412,7.2625702776211,7.43936889259358,7.69806040153438,7.55218708135892,7.41502093302009,7.21039675796546,7.01045440067363,7.24691707426068,7.22791779654964
"arcA",12.126570334529,12.0921733223724,12.8428512964991,12.875625002887,12.7338786889392,12.8768272671309,11.9486569203843,11.9176061790367,12.5548339936678,12.5057903476096
"arcB",9.83736871825442,9.85721930869041,10.8977720403444,10.9642865713634,10.8632348770715,10.8398203891104,9.47983890447841,9.65432067051501,9.86152975070475,9.98240344775639
"arfA",5.93876470039753,5.89301512593672,5.15990988385152,5.29794613401685,5.60483403128846,5.83261509206128,5.3599461367246,5.8475005370517,5.94460001101751,5.23212113427907
"arfB",7.14376576638038,7.00285668998998,7.43936889259358,7.564695359551,7.47626455990156,7.2366962417857,7.28133279510134,7.25462342962796,7.91988576934254,7.72665646580665
"argA",11.237196262598,11.1946783538609,12.2063060889777,12.2712334582841,12.182215357715,12.2384997173322,12.6954685447607,12.4872346978986,10.2119470979641,10.523688410439
"argB",10.116324706745,10.1901854111665,11.1396306470385,11.1928333485723,11.0924009073883,11.2358751775951,11.2718799064959,11.0890078495519,9.77290336147822,9.65329166184301
"argC",10.7335470038765,10.6071595023676,11.9429140684916,12.1353520190667,11.9481948248062,11.9421416857422,11.8703035638485,11.6994124260168,9.91101859055901,10.2541121846425
"argD",11.2023819778008,11.0732626707791,11.9210679959353,12.0369661485929,11.8559332507123,11.8692415888856,11.9285435495183,11.7300227037268,10.0051772382639,10.1646156769209
"argE",10.6902305108765,10.6774687922045,11.127797354157,11.2456909077916,10.9892076826368,10.977823372415,11.4042226670038,11.3027244773409,10.4559381398314,10.5228793406459
"argF",10.444255492193,10.528314383163,12.2540705991062,12.3674170116541,12.1805552156586,12.2187095821171,11.7955482861485,11.6316279344032,10.1469342198103,10.453244592349
"argG",12.7051087788689,12.6791624462867,13.6131095795888,13.694594865198,13.2895223077084,13.4236814839973,13.7246456303312,13.5547798862284,12.2147007299282,12.2315197498839
"argH",11.0430356740024,11.0382956310344,11.6620668145011,11.7865069485856,11.4502397342272,11.7047518093975,12.1742823702305,12.037953718333,11.1313081327876,10.7916143043047
"argI",10.213499788262,10.1776379156094,11.3906273446261,11.5829711084125,11.2520405188079,11.295583019443,11.7436432990627,11.6440891033838,9.58041583439938,9.58980962637608
"argK",4.37530744629613,4.1538980849236,4.46646441202871,3.84525529162436,4.82276848098077,4.17553606052749,4.48130922513228,4.12062429463375,4.55358228397704,4.27318414054272
"argO",7.71882365430229,7.62247936572116,6.86208489348193,6.68689379152664,6.79061814967622,6.95140830472982,7.61919104693406,7.62756163753136,7.6395891850586,7.64571983976343
"argP",9.51624368773753,9.49814824701999,9.33963282141241,9.28779321332511,9.16657852142795,9.26512164309003,9.67245766582841,9.52798840089746,9.54568112276849,9.46899755089902
"argR",10.0419714624623,9.94867612771196,10.1727169841885,10.231241032371,10.3903680155078,10.3540409364239,10.0273918496764,9.93992581245348,10.2546517970096,10.1615000426019
"argS",11.0931894373425,11.1133438694623,10.0942400413628,10.1041276884514,10.2953877039951,10.3952003806793,11.769058219555,11.6219245853978,10.6561020005096,10.5729847769203
"argT",10.2869938562262,10.3088501491038,8.91878830004447,9.17925981779127,8.16544841076792,8.14211705853003,9.98729434947537,9.95637076268067,9.60556228237539,9.48237689626969
"ariR",4.75972260084509,5.09116344987842,3.36110571383298,3.31386600389199,2.40149825014038,2.97923305342702,5.44495764991286,5.49348380646435,4.22436962957511,4.69973119392179
"arnA",7.75531300433808,7.96971310498878,7.89235128555989,8.19937620261375,8.38893411806571,8.37549711924216,7.32675646211518,7.41130434326598,7.50769354387607,7.02341459437969
"arnB",7.01924811858351,7.05867611424056,7.17458507150698,7.23354153254601,7.50201866797417,7.40737610204877,6.60124175154068,6.79973997250657,6.57983105895889,6.77419945440074
"arnC",6.3739845925192,6.58300797156686,6.4625603363952,6.62516311403933,6.9236337580152,6.88689359595491,5.74218628212536,5.8475005370517,4.73713212498568,5.20000132358469
"arnD",6.26003598321057,6.45570511177671,6.49396590740785,6.47577207576457,6.70448957420272,6.74850009222316,5.70822233599389,5.32322739204126,6.18356166169275,6.01933801330906
"arnE",4.66005432781983,4.80702539869691,4.94882476038271,3.73041024869967,4.76694680314835,5.31564404441774,4.1137914554697,4.12062429463375,4.28482613792587,4.39241389742391
"arnF",3.53864293078942,4.23451008495381,4.18520196001309,4.0499451735398,5.24620466120648,4.17553606052749,4.1137914554697,3.89304049286354,4.77955357611666,4.07305551065489
"arnT",6.00091965876968,5.81729817994946,6.08340464305486,6.1861871473662,6.3918616016463,6.36213147840773,5.5252198532544,5.5330729616096,5.7025470121154,5.75816618219364
"aroA",11.9826773725569,11.9118818017034,11.1057418072423,11.2786311219658,11.0530215249651,11.1520243196059,12.2656657833146,12.1609042996106,11.1226244097026,11.0249383788283
"aroB",11.5646739647959,11.6165807504581,11.287474443006,11.3071565229338,11.334376407637,11.4152244877727,11.7086875754847,11.637305448443,11.3571266393384,11.400195032884
"aroC",11.1644474887226,11.0555422487713,10.5362409392061,10.655452389402,10.6115136537169,10.6673427311718,11.1989517371369,11.1225876362684,10.2667569793295,10.2840256377676
"aroD",9.09307007241424,9.24508615125587,8.97826608726562,9.11617254028638,8.77072034335645,8.87679553542918,9.12556104811769,8.96011666541564,8.98710345973257,9.07544269630037
"aroE",8.1878946159707,8.27786402858479,8.28223216187532,8.17266300940699,8.31821717107934,8.20519863666834,8.31517571964794,8.41634669937531,7.69577377952004,7.95496408720746
"aroF",11.0686325569029,11.1657454631613,10.5446972325064,10.7623289147844,10.4086361186893,10.5542143082276,11.9518310783097,11.9166727195912,9.34599695965118,9.43499605602411
"aroG",13.1654616973664,13.160590709832,13.8358854371208,13.8822796145649,13.6226630112101,13.7190263457319,12.9333481204572,12.8730499309065,12.1916863241831,12.1238550101404
"aroH",10.5044422391816,10.5003735603673,9.98110330946304,10.1209923144164,10.0009887837284,10.2197405364564,10.9248974594143,10.8517718977116,8.71541436783209,8.99137513833836
"aroK",11.2505706337166,11.3249859286047,11.1171267664916,11.0599459928819,10.9708835601098,11.0366071331321,11.5260473363344,11.5883190854567,11.0915513111218,11.1178815290099
"aroL",9.85007645089353,9.85564481740156,9.83093845282281,9.93800719790749,9.83023389302852,9.85272314783604,10.2529526979951,10.2466805509268,9.12852325230337,9.10817596407963
"aroM",7.72496967474634,7.60758793557274,7.92150558706084,8.09512208125279,7.9453559921825,8.0664753682868,8.20395156493565,8.26613601514803,7.66795502186921,7.95496408720746
"aroP",12.3979333325821,12.4133123440327,12.6222344320299,12.7143579180608,12.3475760704742,12.582961230898,12.5882430580712,12.4376644558613,11.1970129913917,11.0151910011772
"arpA",3.14110911507446,5.00257135497324,3.72969507630812,3.31386600389199,3.83551063206092,3.75397902411206,4.30944510835917,4.9066975738231,3.87568560028394,3.92182838844856
"arpB",3.75092521549053,3.87996730058104,3.49533888922131,3.60515803720826,4.29953345745766,3.84908091658022,3.06679631630542,3.76364488056219,3.29319114547216,2.90257226900766
"arsB",5.49605492289853,5.62340054990621,5.78625277551087,5.55166924276872,5.53991246134042,5.49979280077174,5.95983264220083,5.87854625080439,5.35653518588654,5.51907364298358
"arsC",5.9597825295659,5.70971729745029,6.34691667160985,5.79558405859178,6.29692815374463,6.06434504765718,6.27014302589663,5.7161538711505,6.54353712925482,6.4319027994271
"arsR",4.94035055748355,4.1538980849236,4.58862651583257,4.93952552254421,4.5188691857504,4.81061125970143,4.56002462912666,4.96588045742229,5.38421079190594,4.78902275594039
"artI",10.6847233462085,10.7299745211701,11.022755141127,11.1901722392916,10.9453017287566,11.0197862142354,10.4784745193884,10.3853898460305,9.81409492229284,9.82064333303174
"artJ",11.7433163165876,11.704049100562,13.2282055906294,13.3253559402915,12.6916096315806,12.7290514102946,12.6213695863675,12.5318091214091,11.7017938679791,11.8698447782281
"artM",8.690065539534,8.69198400607621,8.92743673819002,9.02652682375739,8.84638276141766,8.96275212035996,8.81887579306922,8.74559198673949,6.90945939247802,7.13776981776819
"artP",9.76465637836402,9.78129535166701,10.3525818746962,10.433793050401,10.2172209731165,10.2456917718633,10.0325407461139,9.96361988785628,8.8601058117697,9.08424444329043
"artQ",9.12130095197806,9.22571395671851,9.38847383305488,9.40258955999831,9.48980154380363,9.52912439363173,9.11912159760771,8.96011666541564,7.79684693451705,7.5345041171023
"ascB",6.75662593247042,6.90879223274437,7.27740240567294,7.51451791885899,7.42333431763835,7.34471336570872,6.93041126647248,6.43259029147551,7.02801773906814,7.41399119112792
"ascF",6.30997831413265,6.48860029627542,6.49396590740785,6.51033371656589,6.76247645533666,6.63522460795069,6.46563649414977,6.07892682011555,6.72733142013187,6.71873654507555
"ascG",6.13629608827885,6.35225964400942,6.5247017639862,6.4403612892615,6.13068790233945,6.58187412973329,6.65566797058651,6.27826468240391,7.12124381438106,7.25155619411594
"asd",13.475584741639,13.4158787818695,14.2443773568302,14.3078511745269,13.6733582408231,13.6995009784242,13.4757010382552,13.3771859877425,13.2786507485156,13.2844333685075
"aslA",6.34233678408114,6.40491030279879,6.6554371419666,6.60930839734347,6.46354813437211,6.93022250436553,6.33829698150522,6.1820406810965,6.98356436088036,7.18763855518853
"aslB",4.49612806093234,4.58041108321018,5.15990988385152,5.33705282410561,5.36349153250085,5.06590390453126,5.06976493152537,4.78043756933121,5.51511636210426,5.73596774493559
"asmA",9.83452951190718,9.81894898698698,9.85531516270049,9.87974507433953,9.857088321307,9.98827384983871,10.0647305003103,9.8722048110899,9.78331203524308,9.73799903964695
"asnA",8.64540197577857,8.2493679553435,11.3880189273766,11.3958626733494,9.42397247188531,9.39254545549966,8.94073348340495,8.94554612421712,9.46876882657275,9.33160250173171
"asnB",11.171214701536,11.1238467582295,12.152916695858,12.2251816402091,11.5533866410444,11.6063644622269,11.5217818703902,11.52602803258,11.5805854307564,11.507152539598
"asnC",6.59148682793726,6.55222068431435,6.58427457912348,6.6408453558171,6.54841605628118,6.10274606460071,6.72518040761313,6.71634203111627,7.0964103123407,6.76327624594868
"asnS",13.0342746552092,12.9618025116126,12.0143361166429,12.0835961359479,12.1591349324995,12.2869491731199,13.2165391685479,13.0798192527928,11.6674370185499,11.7077194011686
"aspA",8.95086916763269,8.86473585596418,13.4717138941883,13.5208297109127,13.117123006286,13.0485143790518,9.13516664925645,9.35961049801605,12.7180169607155,12.7377251926403
"aspC",12.7443993768876,12.668889023612,12.3364696895911,12.3849769355323,12.1950993165659,12.1098878588618,12.8277220916998,12.7878120754498,12.3301251803135,12.4164793260273
"aspS",12.0478628141525,12.0556114384238,12.2480419720919,12.3612201932825,12.3188861605408,12.4127780846403,12.2272614643589,12.1581424592233,12.2594236034863,12.2225784081195
"asr",4.01857858898763,4.80702539869691,4.46646441202871,4.59593185531889,4.64829690495971,3.93809911010064,3.75723036669574,4.40508983612251,4.34280486389792,4.74507481144732
"astA",5.34431905479207,4.85847425492088,3.61751044834936,3.95134148439446,3.83551063206092,4.24654583527222,4.21500446280054,4.64192671173821,4.39850424113898,3.999480705875
"astB",5.34431905479207,5.89301512593672,5.03702367454999,4.77803487001882,5.50631827394309,5.28251943281762,5.17315139901906,5.5716011415085,5.68041100192316,5.90464930888933
"astC",5.9597825295659,5.81729817994946,4.02033059610405,4.71987831223128,3.72088395539497,3.75397902411206,5.48564889785149,5.22987940276601,4.28482613792587,4.55435081058478
"astD",5.65923480644537,5.81729817994946,5.41133511267325,5.41220988579812,5.53991246134042,5.49979280077174,5.3599461367246,5.02271383709192,5.4113632953335,6.31705887986165
"astE",4.31080601529956,3.77527031484525,3.83345879424557,3.60515803720826,4.03984284563895,4.24654583527222,4.48130922513228,3.89304049286354,3.95270275883769,4.2095775574352
"atoB",4.31080601529956,4.06839394313612,4.85483285659756,4.65925126485061,5.16232647351706,3.93809911010064,4.21500446280054,4.40508983612251,4.77955357611666,4.78902275594039
"atoC",6.9155690906275,6.3342731117129,7.35639390961919,7.33340708897906,7.08002258916888,6.96188561356303,5.93068341681896,6.41153003906642,5.080041917064,5.16714598330133
"atoE",4.01857858898763,3.87996730058104,3.93001624333964,2.94065610575327,3.94140653951829,3.54155844341104,4.30944510835917,4.71286175744207,4.22436962957511,4.07305551065489
"atoS",6.02105578229796,5.89301512593672,6.93253136482125,7.15927897488173,6.89799420651941,6.58187412973329,5.90093185293441,5.75013138496041,6.11923448232187,6.67277688842874
"atpA",14.6674716335723,14.611132345976,14.214434668441,14.2704704740873,14.0814855036856,14.2468365089296,15.1314505422873,15.0324431929818,14.464362377639,14.2751750474063
"atpB",13.1243527181086,13.0612918387635,12.8630901225802,12.9461270631098,12.8276586738556,12.9411060386919,13.5165438796019,13.4422006347223,12.7390568176346,12.6366403579542
"atpC",12.4762992521209,12.3052811261778,12.4820196969798,12.4375319924055,12.300660850851,12.3451213726295,12.8926346333418,12.8670221894248,12.8319170713284,12.7754070336386
"atpD",14.4513912857807,14.4116792420783,14.3163830577028,14.3245549892841,14.1544244327808,14.2780837191457,14.9404834104647,14.8171702683764,14.709873930972,14.6269326246015
"atpE",12.8011263437997,12.7571321658314,12.2437203339103,12.2793939387353,12.1788931610372,12.3252296718023,13.1271084692601,12.9664439361919,12.2777140796149,12.0586408278387
"atpF",13.2781523829292,13.304156058987,12.8380813983982,12.953991790435,12.7529946726173,12.8833855616234,13.6901714425906,13.6063466446357,12.9571495127748,12.763298032498
"atpG",13.5664052445176,13.5677242778453,13.2003769602095,13.2971916525389,13.0477886038184,13.220719608819,14.0473134027565,13.9498777077285,13.6241615028705,13.4793790622136
"atpH",13.0917306993324,13.1068404373029,12.6525435139134,12.7277236316415,12.4765649522182,12.7019696017417,13.5832676328949,13.4330902910781,12.7040462535707,12.4965477444616
"atpI",10.8229238664948,10.7913823501033,10.2880115970715,10.2920719333283,10.268133312218,10.5253726994965,10.9414161183738,10.7848004862869,10.3557545274135,10.3319272871023
"avtA",11.3939066886816,11.3840662608557,10.5258377009201,10.6053967640796,10.6647345038838,10.8376891241845,11.4921882206451,11.4781115723213,10.082018109427,10.0966441611865
"azoR",9.73907510737019,9.67995678700445,9.08519127003569,9.1384302176268,8.91508266289098,9.08757702724405,9.60031736470833,9.37328376582215,8.80753236623042,8.83067380647123
"azuC",6.65725915514467,6.7950731756393,2.85051991500661,2.40746263029075,2.69639819531389,0.943056417305007,4.83749834941937,5.45277335927172,2.21120249184225,2.90257226900766
"b3036",4.71075832134171,4.38313105480355,5.30892140480136,4.83391622841039,5.4366786470266,5.49979280077174,5.26958492221082,5.36772009972523,5.43801218189087,5.84368657835987
"b3681",4.01857858898763,4.31076981604393,4.52885618180191,4.65925126485061,4.82276848098077,4.37868810069755,4.83749834941937,4.56727654213238,5.48987176013509,5.41106935538613
"b4223",5.87380515192415,6.47224654619612,5.50693204687565,5.82335939119969,5.24620466120648,5.44099365927006,5.80779997827352,5.87854625080439,5.96304776433826,5.82277813108028
"bacA",8.67744499426709,8.78094420301636,8.23191739881895,8.15639438098874,8.24385411881556,8.14671551742844,8.96965489843028,8.85098642947368,8.40757108362885,8.38358154744731
"baeR",8.00806118621704,8.09244017137879,8.20371486808654,8.31626037838598,7.83485916455442,8.19191143963528,8.07679908616216,8.37887975515387,8.18620232910035,8.14783406353571
"baeS",6.72016122192619,6.69997516630053,6.27641401612014,6.1861871473662,6.29692815374463,6.59539799092256,6.91562072657609,6.55287169299007,5.80839006429215,5.9439026563134
"bamA",13.1620685413168,13.1675873047452,12.832912133172,12.9210691642409,12.7878686209577,12.8286348322186,13.4227615270263,13.4055752597773,13.1436609283294,13.1107689578804
"bamB",11.4575700552167,11.3164266172611,11.3157476029817,11.3181668880009,11.2962507878049,11.4308609882557,11.8319342071595,11.711304003191,11.0910277137132,11.0682817927785
"bamC",11.9307830072394,11.8993276127158,11.8512011350739,11.8934358828368,11.8345570864938,11.9147707043477,12.237702067666,12.1703335274968,11.648346238856,11.5550301199311
"bamD",11.5599547466191,11.5803384846765,11.3606080913146,11.4278405946078,11.3732655087109,11.3863528848956,11.7793043492251,11.7816914951388,10.8505290675818,10.9182277560585
"bamE",10.2639649974228,10.2174116766946,9.93895553925261,9.95064090926224,9.9535621739013,9.97669884629873,10.3741775323813,10.3233477900664,10.3825302669674,10.3235887998584
"barA",9.24406040283298,9.36503605022099,9.82323548158047,9.81212416589903,9.9828145813684,10.0010269743414,9.19149470796782,9.16266627374044,8.67685453773867,8.62588679606805
"basR",7.44122026415333,7.40718157692669,7.76945826298137,8.00107899716552,8.01855238928198,7.8912202709652,7.22246437822997,7.21871403667891,7.97994547115201,8.22944971696161
"basS",7.07805631576488,7.3093380065611,8.11564003707915,7.9453547750397,8.01855238928198,8.03209260654022,7.39231729001317,7.20654276420525,7.33446999435737,7.41399119112792
"bax",10.3479932716488,10.2856513718155,9.33747132614705,9.31002489068226,9.53623601428578,9.45690708557014,10.7231373699562,10.8546991085789,9.87861993436238,9.66066630488839
"bcp",12.0099870804119,12.0583517314957,11.5168112661299,11.5313405338312,11.4201661934034,11.4537705875768,12.1042829710278,11.8974024826074,10.97209223652,10.9837845283984
"bcr",9.20502300852374,9.20360470390171,9.30907315050827,9.23712751241238,9.36672304866576,9.55875483427721,9.5699478393715,9.49834625159209,9.0138688033789,9.19809349245214
"bcsA",6.68275025256649,6.58300797156686,6.70994149163544,6.09801357335201,6.51506608510156,6.72408570208917,6.29322103468517,6.36846316795844,6.76983882384196,6.70738325566943
"bcsB",7.36455574041035,7.44117726107642,6.92102670349625,6.94865767478693,7.03368377007151,7.13852036602692,7.28133279510134,7.25462342962796,6.98356436088036,6.75226964962191
"bcsC",8.68376906786107,8.58961773698873,8.35669559585888,8.35953809242723,8.57027599504418,8.58651638725035,8.30953076673167,8.21844988171785,8.13429022582135,8.39069487895376
"bcsE",10.472837975152,10.6331246983128,11.0742863710499,11.1268759145845,10.9390311547153,11.0617807685981,9.77841686667151,9.64307706982034,10.4543105958569,10.4843319765296
"bcsF",6.30997831413265,6.35225964400942,6.73643994003211,6.84417094081666,6.70448957420272,6.76055398305914,5.26958492221082,5.45277335927172,5.7669822501101,5.88461387556488
"bcsG",9.64173544429378,9.51020777975916,10.0017242586855,10.2024792509216,9.90613151167394,10.1039229092439,8.88868246323108,8.897149131526,8.07197403660763,8.26084550987859
"bcsQ",6.40495231721111,6.22136762855082,5.99832597360315,5.7672621353488,6.35463527160034,6.42408173846434,5.90093185293441,5.96785795383376,7.33446999435737,7.36426399424077
"bcsZ",5.4669625013452,5.70971729745029,5.7606382879795,5.97961798282667,5.24620466120648,5.83261509206128,5.67343722020544,5.32322739204126,5.43801218189087,5.61952774585293
"bdcA",5.37597531627974,5.56283702205163,5.07916708876223,4.59593185531889,4.5850527279923,5.10435529654468,5.3599461367246,5.45277335927172,5.7669822501101,5.88461387556488
"bdcR",7.03911851243296,7.54643549132646,6.94394496368675,7.1262429808365,7.08002258916888,7.03316968782765,7.46521875946024,7.24275269903387,7.36251176350095,7.25935033988324
"bdm",5.98049798481104,5.84298223350209,3.61751044834936,2.40746263029075,3.59588511598804,2.56732262532212,3.75723036669574,4.22194190868172,3.79416287730071,2.71923982393463
"bepA",10.0939435299085,10.0690538159728,9.80770504375907,9.88633605866883,9.76614893830695,9.89022473514658,9.76610509006124,9.64533281110142,9.83550877524227,9.94181695067863
"betA",8.20118132805916,8.03238140275696,6.4783486569639,6.38555838885447,6.3733686329084,6.08367352553831,8.0966012489243,8.01018156525893,7.5014019257284,7.39288911487334
"betB",9.11429485418316,9.07148470539297,6.87406758117561,6.16464452767777,6.2571315012594,6.22961918037028,8.97679555804284,8.8233598778682,7.97086671921698,7.80329198448851
"betI",8.42907402075946,8.5667040989369,5.07916708876223,5.51805223117772,5.47192019251481,5.71354014597881,7.77478320674469,7.98189948047305,6.71650582139226,6.03759521008147
"betT",8.78724189722388,8.87098420471365,6.4783486569639,6.47577207576457,6.27716721544403,5.899601372657,8.93707719632198,8.897149131526,7.01923601509021,6.75226964962191
"bfd",9.12595285260922,9.00201569451502,5.81141934264457,5.87735210458446,4.97824079984253,5.41066661930851,7.76656571355474,7.79946801979859,8.39065089327219,8.59234387889209
"bfr",9.34726269611009,9.45096298932026,10.4020279970151,10.5400202692117,10.9531018127096,10.917215275154,8.9516470718367,8.85489024406514,9.71563257254316,9.712679271832
"bglA",10.4207853722602,10.3597223985655,10.9094599955726,10.9288098772831,10.9585368871368,11.0172774620744,10.3849531395114,10.335971485076,10.861622741781,10.8681433681238
"bglB",4.55289306605493,4.75365499105925,5.03702367454999,4.77803487001882,4.21816792634979,4.24654583527222,4.21500446280054,4.31647492318774,4.28482613792587,4.55435081058478
"bglF",4.01857858898763,4.45197910439529,4.52885618180191,4.98954448123473,4.5188691857504,4.71427225557088,4.56002462912666,4.78043756933121,5.0457530665681,5.20000132358469
"bglG",3.75092521549053,2.36483987979886,2.3373474888065,3.46731126933585,2.40149825014038,2.79041319903296,3.61468495735031,3.89304049286354,3.79416287730071,3.75221380037365
"bglH",4.55289306605493,5.09116344987842,5.23634870132561,3.84525529162436,3.59588511598804,5.02639240178396,4.56002462912666,4.78043756933121,4.55358228397704,4.74507481144732
"bglJ",5.02277632499293,5.32818542906177,4.4012069047202,3.95134148439446,4.21816792634979,3.28985753882655,4.0047317237973,4.78043756933121,4.77955357611666,4.60447694521584
